baseMean	log2FoldChange	lfcSE	pvalue	padj
Ncoa3	2576.30710007091	-0.126912613310477	0.200123817741507	0.0213482184732214	0.463722120181047
Ncoa1	3890.36120323333	-0.034098423618606	0.0721274881374162	0.318490011299824	0.999958094925527
Ncoa6	2060.38371814472	-0.036533593986658	0.0797721469150619	0.195132463058028	0.965751649385966
Ncoa7	1191.14928710176	-0.00521104537264833	0.0702560966518504	0.81658497484521	0.999958094925527
Ncoa4	882.677010051507	-0.00792242922092623	0.0712256782237397	0.706025986948387	0.999958094925527
Ncoa5	1383.02852726212	0.0272324056685347	0.0754460663895289	0.296580762019209	0.999958094925527
Nefh	732.482743460728	-0.0184470054034092	0.0747998105725113	0.316843479763242	0.999958094925527
Dnajb5	164.020954333699	-0.000621245210309983	0.0735533625345623	0.934141265891056	0.999958094925527
Snord88a	4.32551220773633	-0.000451096981146248	0.0740053925445571	0.784400217504503	NA
Atf6b	2060.25917552577	-0.0282774249204666	0.0734673733280914	0.33999529211401	0.999958094925527
Snord88c	13.9411100964815	3.82768009290251e-05	0.0739585949881517	0.996932322938082	0.999958094925527
Ccng1	5256.21209719637	-0.178814586329017	0.132019426997172	0.0112810731500541	0.346248085974835
Ccng2	3662.8570158418	-0.0376805828150932	0.07322864682014	0.28381980384877	0.999958094925527
Armc8	1641.92913627496	0.0277688947414774	0.0746609812189675	0.317917839637044	0.999958094925527
Armc9	250.589375410452	0.0117281169833114	0.0744178855544764	0.322005665760154	0.999958094925527
Armc6	313.914340168319	-0.00270049544449688	0.0729466421893412	0.82880443346994	0.999958094925527
Armc7	7848.34019583325	-0.157013627613089	0.126470967474225	0.0160487488874475	0.406097362107836
Armc4	3.3579464290957	0.00101960749541785	0.0740326649712979	0.232820018682455	NA
Armc5	652.842780760681	0.00191090669304791	0.0716057428513794	0.918857359961785	0.999958094925527
Armc2	22.3042170876506	-0.00505612227690042	0.0742574678118477	0.00887636277029589	0.319152206976154
Armc3	144.599910927796	0.00383365941230073	0.0735571905669161	0.687922631410264	0.999958094925527
Armc1	1947.98060709998	-0.0169726666885059	0.0698131669005543	0.545594439287439	0.999958094925527
Bcap29	2646.33664350281	0.0396778654946311	0.080976667320595	0.181894773461402	0.951189325520959
Fbrs	512.073070096772	-0.00495364523603059	0.0722049183457792	0.7664508894094	0.999958094925527
Rnh1	2928.88119189012	0.00863832971688504	0.0659102183231647	0.780609853835483	0.999958094925527
Hjurp	191.97716084152	0.00162571103014609	0.0732384248026595	0.883651237786184	0.999958094925527
Tex22	2.56069917955485	-3.98428223593096e-05	0.0740225963166436	0.865185882688671	NA
Tex29	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Vars2	1057.58432518192	-0.0199229122237539	0.0736000114238723	0.38828800487844	0.999958094925527
Inf2	218.77620559168	0.00215813366242724	0.0731985064850144	0.849168570328198	0.999958094925527
Pmf1	308.219640418906	0.00232398781145258	0.0728051123893948	0.865403142170592	0.999958094925527
Cd38	989.70444806005	0.00874601138617289	0.0726250918919207	0.60377370398797	0.999958094925527
Camk1d	3036.51607039774	-0.104645357263171	0.137619289102068	0.0377340649833388	0.571376505886988
Camk1g	2.21740538689464	0.000458758493246508	0.0740247026893212	0.548837060866637	NA
Lincppara	1.39983781510372	0.000496465917486025	0.0740212292974627	0.670998731315749	NA
Mgea5	13200.8330941546	-0.175162868944868	0.11415332319773	0.00938770253781178	0.324340225736904
Hnrnpul2	703.712704022766	-0.00490342608238014	0.0719006997579803	0.780738488442625	0.999958094925527
Hnrnpul1	3033.67558323234	0.0490552410331999	0.081930859198048	0.17291542558847	0.945839466567858
Sap30	393.062041689844	0.0159882013404008	0.0749656502794184	0.2855895634579	0.999958094925527
Mettl21c	16.8688737321653	0.00018997437640444	0.0739450672349212	0.961030468963321	0.999958094925527
Mettl21a	636.152857153187	-0.00550032713041506	0.0719337004429297	0.757479347365001	0.999958094925527
Calcoco1	1188.43435329476	0.00552100213038003	0.0711714049801613	0.787377791568454	0.999958094925527
Trip10	314.055798416148	0.00341247523590041	0.0728680727920621	0.801741870577407	0.999958094925527
Trip11	2010.31482171384	0.0305534221795144	0.0765209090873809	0.262392759303209	0.999958094925527
Trip12	11434.9180969297	0.00713093260556797	0.0567003299051286	0.84649465086503	0.999958094925527
Trip13	134.339977097484	0.0208672910683499	0.0779976456415325	0.0166398468918974	0.410356605858442
Dancr	68.2599851431699	-0.00372436065807354	0.0739291627555703	0.502351704035052	0.999958094925527
Lrrc14b	16.0761137878805	0.00135380392963575	0.0739868989338116	0.612450438369293	0.999958094925527
1110059G10Rik	312.584884451322	0.000980209260727281	0.0727778965125205	0.944382067939571	0.999958094925527
Ripply3	7.77107444966378	0.00076154182795317	0.0740068647263108	0.630674004849837	NA
Cd36	17.7899036896664	0.000261690719047654	0.0740154432233446	0.547305871537827	0.999958094925527
Cd37	5660.97171511626	0.201188071012036	0.132665734053337	0.0075975028325892	0.294850759545558
Mkx	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Ap2m1	8466.23164205971	-0.0311718641683561	0.0628287177674101	0.409677917545192	0.999958094925527
Itpa	492.14351954169	0.0117302275183512	0.0733527776345725	0.484123510148697	0.999958094925527
Pdgfrb	3.24013230882047	-0.000454271363753416	0.0740250574968377	0.459090227083194	NA
Pdgfra	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Zfp322a	1180.30625145503	-0.0107180983369014	0.0716098327110936	0.612864960006939	0.999958094925527
Ttc28	120.151147109732	-0.00507469040460248	0.0739029484700355	0.471913444415899	0.999958094925527
Bdp1	2136.983881566	0.0267675845629888	0.0726206703032785	0.369616461137484	0.999958094925527
Ttc25	1.3500551286752	-0.000411535102412725	0.074024573517016	0.570139286632255	NA
Ttc26	2.06145578664023	-0.00010298652440533	0.0740217762755043	0.726813138756167	NA
Cited4	13.7977900951166	0.00218523695190388	0.0740170991922434	0.459981726509965	0.999958094925527
Arl5a	5281.80718452379	-0.00663667722536036	0.0623934393843762	0.843403878740131	0.999958094925527
Arl5c	1055.12915117978	-0.0486905935305491	0.0923159300549852	0.0674692589299003	0.738822398199376
Ttc23	24.9349301541517	0.000838175063190511	0.0739748000187425	0.711222495745819	0.999958094925527
Cks2	140.796779823159	0.00258822864725182	0.0735136454926672	0.779459563410145	0.999958094925527
Npm1	24526.6520453861	-0.0240360207062811	0.0545235998336548	0.525820166421507	0.999958094925527
Npm3	193.974610663748	0.000908881197676521	0.0732579601456882	0.934000134075283	0.999958094925527
Npm2	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
C530005A16Rik	22.7887728627283	-0.00265649241069006	0.0740141761722069	0.44375483956486	0.999958094925527
Gm5458	2.53137482943171	4.0980900822796e-05	0.0740196095389713	0.886744070371278	NA
Atmin	2271.1692257481	-0.00675475516522717	0.0671702725688262	0.813305498216675	0.999958094925527
Pmepa1	62.5903393870918	0.00737335729552038	0.0743265243983346	0.229906279679149	0.985096038184658
Tmem222	1645.6929566925	0.0225947675768362	0.0731514084619021	0.38797269802132	0.999958094925527
Tmem223	1080.94277739408	-0.00744819539450343	0.0707426593089227	0.735684614507913	0.999958094925527
Tmem220	34.8946341309735	0.000502887016480349	0.0738698076000518	0.921889667648254	0.999958094925527
Tmem221	633.197312850366	-0.0146661868167991	0.0735839513825409	0.426647870186543	0.999958094925527
Zfp462	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Zfp467	54.7909816636771	0.00671923673150409	0.0742891908720359	0.204841444260538	0.973693816571267
Lynx1	7.22951740303212	7.69731605374893e-05	0.0740137373320246	0.921103176408463	NA
Saraf	17707.4095368368	-0.101453464729685	0.079124274089486	0.0418685073555304	0.600483862396784
Tspear	9.28245763545007	-2.56712812696459e-05	0.073993520721407	0.970284057408479	0.999958094925527
Mipep	577.570942927513	-0.039839009736277	0.087519585434931	0.0448034313124668	0.62240301615121
Atxn1	903.107385041183	0.00739140048155512	0.0710844794263546	0.730558649868762	0.999958094925527
Atg16l1	1667.3814046814	-0.0299236052473913	0.0761097079463093	0.272598657724482	0.999958094925527
Atg16l2	1163.64173507371	-0.0177319246572204	0.0729394618387719	0.43522428643414	0.999958094925527
Gm3636	51.1606284998844	0.00537079947321527	0.0741089273975771	0.337752137706409	0.999958094925527
Mylpf	253.164272401389	0.00574484835826515	0.0733292106187936	0.636304174500142	0.999958094925527
Lfng	3671.74616560159	7.32214988608748e-05	0.0656203740221667	0.999403097919888	0.999958094925527
Hesx1	4.15695200961539	-0.000721835204889649	0.0740172121716996	0.548846715298704	NA
Mtfp1	56.3031285649214	-0.000964457343556408	0.0737853160528783	0.868733031807579	0.999958094925527
C130046K22Rik	145.784469929596	-0.00718221921009286	0.0739386861917858	0.439941630399982	0.999958094925527
Vmn1r114	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Slc6a8	11.2676437949356	0.00297096101814106	0.0740843282671034	0.186228162136936	0.953043903758868
Mns1	430.59223957137	-0.00591907819773992	0.0726208975919581	0.702011958292181	0.999958094925527
Zfand6	2841.31428275479	-0.112387666098816	0.152661595392062	0.0314760051173722	0.539126600589478
Zfand5	1788.91744830047	0.000753858199721505	0.0680867081393564	0.979009256349768	0.999958094925527
Zfand4	156.302901486582	0.00810737871159487	0.0740280106931661	0.408907584464568	0.999958094925527
Zfand3	430.80114461051	0.00693420309683247	0.0727906560959895	0.654895461869188	0.999958094925527
Zfand1	818.708133835488	-0.0141283585861647	0.0728990975904908	0.480393634897795	0.999958094925527
Prkg2	3.15332232582746	0.000474018888097526	0.0740171399493005	0.613958553813447	NA
Fam19a2	2.21740538689464	0.000458758493246508	0.0740247026893212	0.548837060866637	NA
Fam19a3	201.329496895256	0.0132277994631478	0.0749358673590981	0.233417978361786	0.985547457270027
Lmbr1l	1499.74023360839	-0.00393419655938351	0.0688982823972197	0.875558676059064	0.999958094925527
Bambi	20.7172212002159	-0.00468220890511992	0.0741853001812494	0.142984699070456	0.917772739255807
Tmem132d	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Tmem132a	15.7392998575494	0.000414201152474411	0.0739781582075905	0.865943670861344	0.999958094925527
Tmem132c	3.20291889218115	0.000453835545810993	0.074024648247165	0.498078134968578	NA
Cd3d	12814.9007918965	0.0168479705181108	0.0589260594650199	0.647212599642483	0.999958094925527
Fosb	9.26385976124005	0.00219063850972682	0.074042656218183	0.330734814200823	0.999958094925527
Wdsub1	198.582728981669	-0.0089109492307495	0.0740603992900061	0.388028226092702	0.999958094925527
Smarcd3	33.7155185739657	0.000405692192425251	0.0738744554339904	0.936343218415357	0.999958094925527
Smarcd2	5325.12646675057	-0.0612010860731243	0.0838809736428926	0.135421158833013	0.909481577697754
Smarcd1	1014.1806808303	0.00449133770426377	0.0705745785339727	0.838504887035455	0.999958094925527
Ncaph	184.137676773871	0.0222196393144379	0.0784079657633534	0.0261485056067835	0.505495463566735
Ncapg	188.998722077536	0.0265459058370106	0.0808693208096992	0.00168511055532864	0.116370033552088
Tgfb1	1479.27976978446	0.034039684519319	0.0785774265469262	0.218110089783866	0.982194211325989
Tgfb2	5.67023154043583	-0.000743051623363699	0.0740283588946104	0.284350513024366	NA
Tgfb3	21.4768926628057	-0.00138920530692386	0.0739555515448335	0.69099715522589	0.999958094925527
2210404O09Rik	278.561786784823	-0.00766948253031886	0.0737747988135957	0.46820060931219	0.999958094925527
Snap91	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Gm13807	60.2940296532717	-0.00399325379630359	0.0739314619651241	0.510238265992263	0.999958094925527
Cylc2	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Tgfbi	10.8693630683487	0.000207754813390015	0.0740197607721723	0.493949488562733	0.999958094925527
Dpm3	610.733962844047	0.0120863789982175	0.0729816188423963	0.509578422369976	0.999958094925527
Dpm2	1186.91684951545	0.0142963349740467	0.0717064915139217	0.53979218257894	0.999958094925527
Slc50a1	2988.19934653755	0.0843420053457864	0.116153214698398	0.0559174952930805	0.691902801681724
Cd99l2	439.706373167416	0.0292882349577354	0.0808722355530347	0.0701354217595688	0.747464659912193
Tmem200b	11.7832918085887	0.00096620936558261	0.0739818136352815	0.725846145417028	0.999958094925527
Gm10069	4.50870780533982	0.000264561138769012	0.0740067703085575	0.892287012822065	NA
2410018L13Rik	6.46589435599194	0.00027665542140891	0.0739972523479536	0.890857987642521	NA
Fam187b	7.24382733558088	-0.000379596091204658	0.0740198858080452	0.36680648791358	NA
Copz1	4982.84075576113	-0.0489329944264474	0.0788533435665435	0.19078223056712	0.958081256235974
Copz2	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Nfx1	5523.18477753066	-0.0594838466787418	0.0835616690011642	0.14065490294162	0.915725302192444
Nap1l1	2603.37573804838	-0.0451850452361741	0.0818478394934542	0.17612339444169	0.946425257410498
Nap1l3	4.05016538602559	-0.00056991192241537	0.0740261822365114	0.390048516975099	NA
Nap1l4	7988.33243398537	-0.0312346282640034	0.0652312560692325	0.39875230310597	0.999958094925527
Nap1l5	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
Gmds	527.998904804371	0.0313938403625876	0.0816221448699036	0.0829599724033758	0.785810935750086
Fgf7	5.48105544443104	-0.000263724587955912	0.0740156280236071	0.655480206631991	NA
Fgf6	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Fgf2	2.81289504756078	-0.000773902584935027	0.0740241255796872	0.462183574636058	NA
Fgf1	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Sap30l	633.016197099914	-0.00527304158646856	0.0718033658564164	0.771946554838046	0.999958094925527
Arl6ip5	10398.3290307651	-0.0213150599506006	0.0587662155631492	0.566962990437412	0.999958094925527
Arl6ip4	1637.21731665582	0.0605481441287156	0.100594198082962	0.0671012021832942	0.736141471518655
Ret	473.377412870549	-0.0350714405795526	0.0848330328938907	0.0320225251390292	0.542102112058843
Slc35b1	1017.35976598096	0.00343744016065179	0.07034864344791	0.878646625643273	0.999958094925527
Slc35b3	1165.42058484546	0.010815240497284	0.0713967791562314	0.624054867157851	0.999958094925527
Slc35b2	1440.16524652802	0.0239742776692201	0.0737597663488408	0.360431563666015	0.999958094925527
Slc35b4	2737.47430933572	-0.00261734990752677	0.0657858052468882	0.929641308967034	0.999958094925527
Rel	513.062689217948	-0.0409558217527218	0.088942446953511	0.0308888240508509	0.53814596581559
Mtmr14	1541.61029304328	-0.00770851817812093	0.0691346526403019	0.763422790807916	0.999958094925527
Tsen2	342.493305135148	-0.00236424003856281	0.0727778492908817	0.857976349305668	0.999958094925527
Xylb	29.8765375040999	0.00567827142009074	0.0743001090369524	0.0321985716090879	0.542627916779244
Prdx6b	0.493551692204897	-1.50444554077975e-05	0.0740210245369285	0.972356033104728	NA
Pcyt1b	4.29165922427987	0.000947436572771853	0.0740161595316107	0.564638929387502	NA
Myef2	640.595665080552	0.00856751118214373	0.0721800094712668	0.647040245346819	0.999958094925527
Cpa2	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Cpa3	47.1003691172906	-0.00257387495498623	0.0738870150700799	0.634563843700287	0.999958094925527
Calcr	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Mtmr10	609.748999185311	0.0365287666520054	0.0846910471158728	0.0667345664925603	0.73481830957292
Vapb	450.013467260028	-0.0169083081117131	0.0749640012417465	0.294404774084231	0.999958094925527
Vapa	5289.68134831787	-0.109616474588043	0.11819599581545	0.0399886139153093	0.584889190707083
Mir6360	5.5032185605572	-8.08561047628999e-05	0.0739994447772137	0.979461782912741	NA
Mir6362	4.56827723612231	0.000207968451868876	0.0740031710340904	0.904613981950822	NA
Dgkz	7950.9939026724	-0.0471430553826383	0.0739330315622996	0.222363874996426	0.984943272521421
Pus1	883.49045918451	-0.0136783993584626	0.0724707880018773	0.512549471568841	0.999958094925527
Pus3	591.42378962095	0.0091152851471364	0.0725130467835029	0.610135357765595	0.999958094925527
Pus7	871.420089795876	0.00136136246383952	0.071222688511013	0.946263775268749	0.999958094925527
Dgkq	636.918048544887	0.0152100651575395	0.0736712022445641	0.41908198972235	0.999958094925527
Csad	109.754533007554	-0.0049012745808136	0.073812340380184	0.541888563963992	0.999958094925527
Dgkk	4.92756752643254	0.000679653473471035	0.0740270857226017	0.363290704473179	NA
Dgkh	1362.8690329091	-0.0433930899988943	0.0858856982207967	0.118627593744614	0.882468158447633
Dgki	0.447081332939716	0.000311020470432804	0.0740230003598718	0.733642554690372	NA
Olfr1018	1.72464863425139	0.000436531995421057	0.0740244389899202	0.577163773431893	NA
Dgkb	3.39198008748845	-0.000148194817793015	0.0740164612087461	0.894741836228633	NA
Olfr1016	2.7101621395379	0.000441909688848113	0.074024551043704	0.526774365232201	NA
Dgkg	1.27064707135123	-2.32498362458658e-05	0.0740217958912006	0.920413587288859	NA
Dgkd	4030.02078272838	0.0116140109541432	0.0648599050546599	0.721594624647053	0.999958094925527
Ogt	9989.24202164973	0.113227390730454	0.0934631054182585	0.0347964896503294	0.552810720548518
Ogn	4.47356596353238	8.81983108823191e-05	0.0740217032386095	0.785859501619211	NA
Il7r	36531.973195192	-0.523943899073605	0.0820891153162698	8.85302914887802e-12	8.1359337878189e-09
Bicc1	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Mir6984	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Naa50	3557.34385123071	-0.0284537168980399	0.0694639000545002	0.39858207305414	0.999958094925527
Mir6989	1.76119968024583	-5.33842076073314e-05	0.0740191763458459	0.912017858272721	NA
Bhlhe41	1.71552426054229	0.000285418077817801	0.0740158355843736	0.806390920005304	NA
B4galt1	6004.55060920446	-0.0400021928301359	0.0694003644482498	0.291712918402297	0.999958094925527
B4galt3	1247.42680018103	-0.00128882284514908	0.0695845447451691	0.95467360750213	0.999958094925527
B4galt2	1.03718709161063	-0.00039826901306197	0.0740241190835064	0.594984437200226	NA
B4galt5	2859.28116121784	0.0642512803907418	0.0950639224625407	0.0981741113211264	0.835701311013012
B4galt4	40.8513525372602	-0.00344787443974066	0.0740015690595845	0.428904778363787	0.999958094925527
B4galt7	2694.171589378	6.85202003701046e-05	0.0658634142125618	0.999599224636199	0.999958094925527
B4galt6	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Rsph3b	177.846387508186	0.0051712740015611	0.073540333777969	0.622186332367567	0.999958094925527
Rsph3a	247.223480558529	-0.00276811501409172	0.0731620274752241	0.807071829246539	0.999958094925527
Aars	3217.82751128548	0.00783242922272111	0.0651746235776234	0.804931311728268	0.999958094925527
Pde7a	8772.71822298255	-0.0229445204355496	0.0611210043892961	0.532947115794539	0.999958094925527
Pde7b	0.985513505286509	0.000375822081304742	0.0740237965661729	0.644690671048523	NA
Fip1l1	3615.5340090256	-0.0260107359537243	0.0697795103441407	0.421176446197664	0.999958094925527
Ncam1	1.99465965998643	0.000335252005399411	0.0740213851504183	0.790804891663587	NA
Ncam2	7.54637882656337	0.00213896652323659	0.0740656378211003	0.0557563443284126	NA
Ubox5	812.9568056	-0.0256838985773944	0.0776928791827945	0.184570975685265	0.953043903758868
Cyp2ab1	3.57665066351773	0.000448925325274455	0.0740246192541794	0.455035558636433	NA
Aar2	2494.26407648558	-0.000105109961156958	0.0667775102223818	0.995653586361238	0.999958094925527
Dnmt3a	1316.4058249854	-0.00428213776430428	0.0694577221308732	0.858860571817315	0.999958094925527
Srek1ip1	268.807865350389	0.00305694098510869	0.0730197296211851	0.808887330012558	0.999958094925527
Ssr1	6732.97215537244	-0.0202678727788693	0.0625742631706816	0.570304457898403	0.999958094925527
Rsph9	20.3117514674392	0.00406419713767252	0.0741340827451677	0.166378984940692	0.943685882059332
Caap1	813.436325387832	0.00578096167994028	0.0712056239581926	0.777092301793234	0.999958094925527
Rsph1	28.3438874865622	0.000150227511483197	0.0739305013219437	0.975351724323918	0.999958094925527
Serpina3n	1.62006615441024	-0.000415233536674673	0.0740246459074924	0.548921454888673	NA
Serpina3b	3.20291889218115	0.000453835545810993	0.074024648247165	0.498078134968578	NA
Serpina3f	568.613923944226	0.0477983041891398	0.0955454383917772	0.0182563007357333	0.424334678773941
Serpina3g	4421.57015990926	0.594985283022841	0.142428291014447	1.28101804084651e-06	0.000450127133352744
Rbm26	1704.97415987555	-0.041151286780422	0.0821743693172741	0.167526491539618	0.943685882059332
Rbm27	1846.46245870195	0.0321094616023143	0.0764820871745208	0.263690443778939	0.999958094925527
Rbm24	0.493551692204897	-1.50444554077975e-05	0.0740210245369285	0.972356033104728	NA
Rbm25	5480.07096506013	0.0352513698119809	0.069437976446649	0.333075794967925	0.999958094925527
Rbm22	2749.9301222859	0.0455232926303235	0.0806663521734571	0.188446365658036	0.954790724992744
Cox16	402.124212337751	0.00144160711047043	0.0724061184911742	0.926675375557005	0.999958094925527
Rbm20	52.9055839005015	0.000724216677962017	0.0738065096449542	0.903406241049794	0.999958094925527
Rbm28	1785.24817144114	-0.0130929582636777	0.0694693518746086	0.626516476242968	0.999958094925527
Ireb2	1657.51811942377	-0.0136517245936471	0.0701528446090564	0.598718360509122	0.999958094925527
Stmn4	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Stmn1	555.497772358076	1.06113332278548	0.32597557304274	4.06406400064015e-05	0.0074697496331766
Stmn3	0.752053525545912	2.52438827842176e-05	0.0740211833746291	0.938207944373112	NA
Eif2ak1	2872.55539459508	0.0269963548261233	0.0707942199401434	0.398683427171898	0.999958094925527
Eif2ak3	739.320927555961	-0.0219123037130388	0.0755871759227279	0.279925595316415	0.999958094925527
Eif2ak2	976.516597046788	0.03962503665276	0.0848570519708058	0.106959857124195	0.853036991363657
Eif2ak4	622.783281885072	-0.00647443210589962	0.0719773135488057	0.720766891829707	0.999958094925527
Camkk2	496.733407686928	0.00884365659923111	0.0729871214524649	0.576981900401793	0.999958094925527
Camkk1	271.920116419999	0.00832841508598184	0.073753275217012	0.474221105953061	0.999958094925527
Cspg5	2.03341484972952	-0.000134121538651205	0.0740196709194462	0.70374512833759	NA
Mir7115	7.33422022870931	0.00100886121770895	0.0740030590683672	0.640303212632859	NA
Pitpnm1	7716.74718549947	0.00629154478012295	0.0591015513157663	0.861355093814425	0.999958094925527
Pitpnm3	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Pitpnm2	436.091804440658	0.0162479937274237	0.0747970407924284	0.310631671272461	0.999958094925527
Olfr457	2.46378376321627	0.000439723137978991	0.0740245179355582	0.537190396154591	NA
Olfr456	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Sel1l3	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Sel1l2	0.447081332939716	0.000311020470432804	0.0740230003598718	0.733642554690372	NA
Mirlet7d	7.1694540534603	0.000348110923176679	0.0739896021431857	0.884270050592518	NA
Selplg	61412.1273639131	-0.0240619240538691	0.0500469813155131	0.519647182455376	0.999958094925527
Mirlet7i	7.70647702162009	0.000670403054790851	0.0739926788300484	0.773754517172403	NA
Tubg1	552.457168490385	0.0208039336477837	0.0760128157693345	0.239967139001843	0.990823721834426
Tubg2	12.2075232085959	-0.00145111407888088	0.0740063820289447	0.487878483502251	0.999958094925527
Copg1	7445.2642181096	-0.0168130315504459	0.0634082791935583	0.625887241030336	0.999958094925527
Tbkbp1	155.549107532412	0.00344018544913298	0.0734828927407817	0.727998515312148	0.999958094925527
A430033K04Rik	205.963805053313	-0.0053682664884681	0.0736109306082551	0.581768358350459	0.999958094925527
Spint1	0.985513505286509	0.000375822081304742	0.0740237965661729	0.644690671048523	NA
Specc1l	3971.00713456458	-0.00815008351921912	0.0646292330149381	0.798251447873373	0.999958094925527
Nfe2	77.9993597482366	0.00376125566533258	0.0738492742864051	0.584049906525324	0.999958094925527
Suco	4051.71261853943	0.044908077907673	0.0795333443709106	0.198426963188225	0.966729016367081
1700007L15Rik	141.328231436445	0.00209094318304817	0.0734681931718985	0.825730817837901	0.999958094925527
Fam26f	1041.1247045561	0.00378149601741293	0.0707470633008714	0.859667907638927	0.999958094925527
Smim20	1208.39482732537	0.00559113406922195	0.0700084047929946	0.813076345447694	0.999958094925527
Erap1	5862.64098269005	-0.00506147464817346	0.0621655309912096	0.88006689714408	0.999958094925527
Ank1	9.23618561934044	0.000686143207804418	0.0740011175385345	0.708606210663967	0.999958094925527
Ank2	1.7482812836648	0.000319226628085939	0.0740210549896609	0.808452213211059	NA
Ank3	0.670621999409574	0.000360487810306437	0.0740235569289984	0.682193512371276	NA
Ovca2	715.506202536952	0.00646059958059068	0.0717100788872968	0.737217529598757	0.999958094925527
Pgap1	387.274899512071	-0.0209060845889145	0.0769506488823192	0.142256152378257	0.916944457515982
Pgap3	288.263352349633	-0.00798811895381241	0.0736136259975217	0.505886044678085	0.999958094925527
Pgap2	989.573111710808	0.00402842886614114	0.0704881340523796	0.856060832577264	0.999958094925527
Mfap3	1548.90337091149	0.00645587026719536	0.0698934479119891	0.787924963489387	0.999958094925527
Mfap2	1.23189188160814	0.000402200840669588	0.0740240586013435	0.61728158002977	NA
Gpam	584.806585201494	0.0121052097227077	0.073606459645998	0.447207874664282	0.999958094925527
Nt5c3b	1141.59762299086	0.0162421314994293	0.072108782004779	0.493279803286852	0.999958094925527
1700001G01Rik	1.99704447867136	0.000118426064412935	0.0740200079355654	0.758100072629679	NA
Col6a4	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Col6a6	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Eea1	1149.25406432678	0.00231703147334244	0.0700533776537478	0.920918767081743	0.999958094925527
2900008C10Rik	114.690955423392	0.00580185108016418	0.0738760590012456	0.494477545818547	0.999958094925527
Sez6l2	37.3813694842999	-0.000127904632089308	0.073875676543906	0.973452700277468	0.999958094925527
1810021B22Rik	16.5904129264468	-8.92935099231952e-05	0.0739650579812235	0.968647897410933	0.999958094925527
Creb3l2	138.450690542457	0.00339546104180776	0.0735881120843284	0.705993720572672	0.999958094925527
Creb3l1	19.7925355462626	1.50188009898654e-05	0.0739339002446708	0.975457129801794	0.999958094925527
Plec	15229.1019467493	0.0339259713143183	0.0596754409156439	0.382937038521371	0.999958094925527
Creb3l4	4.26594277695384	4.17962708196014e-05	0.0740220994787378	0.942179974410298	NA
Snx22	19.9577311988658	0.0027628898935757	0.0740207064370888	0.437493113003375	0.999958094925527
Snx20	1697.26588467847	-0.0384186875355897	0.0806062394844596	0.185877900637467	0.953043903758868
Snx21	87.3818239830397	0.000657183634423386	0.0737110089752891	0.924195206682126	0.999958094925527
Plek	12180.2809465908	-0.0125329094965227	0.058221374577845	0.730383912755169	0.999958094925527
Snx27	1329.12471602751	-0.00468552674574736	0.0699237811047046	0.839114501022425	0.999958094925527
Snx24	4.2472726629273	0.00052923477163711	0.0740253414653236	0.401254350449119	NA
Snx25	828.086254151668	-0.0026844296860302	0.0710584498747558	0.891788570486995	0.999958094925527
Vps37b	1980.12596765966	0.00843112688487984	0.0687310802725949	0.753512628901933	0.999958094925527
Snhg5	496.717112089172	0.0112712363227214	0.0737495900680337	0.437106716734028	0.999958094925527
Snhg4	147.987130935388	0.00358539114802301	0.0735624373585472	0.700144824738814	0.999958094925527
Snhg7	107.209579056065	0.000273112023958934	0.0735709295013667	0.976675143018771	0.999958094925527
Snhg6	182.050928950759	0.00646247543411303	0.0736848715552246	0.540109094615743	0.999958094925527
Snhg1	582.416933721479	4.15847290940255e-05	0.071724774235084	0.999536848848504	0.999958094925527
Snhg3	205.717720884126	0.00935005206242377	0.0740291394792339	0.40653270148906	0.999958094925527
